Inventory_ID,Month_Name,Month_Number,Quarter,Year,Calendar_YearMonth,Distributor_Code,Distributor_Name,City,Zone,Tier,Owner_Name,GST_Number,Credit_Limit,Years_Active,SKU_Code,SKU_Name,Sub_Category,Category,SBU,MRP,Cost_Price,Distributor_Price,Opening_Stock,Received_Qty,Sold_Qty,Damage_Qty,Expiry_Qty,Closing_Stock,Reorder_Level,Stock_Status,Inventory_Value,Damage_Value,Expiry_Value,Turnover_Ratio,Days_Of_Stock
INV008324,July,7,Q3,2025,2025-07,DT1015,KURINJI AGENCIES,Hosur,North,Tier 3,Loganathan Krishnan,33FICTD1015M1Z6,50000,4,FLMSTK-CB01,CLASSIC BOX,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,10,6.5,8.7,413.8,765.9,542.5,8.5,2.3,626.4,141.4,Adequate,5449.68,55.25,14.95,1.04,34.6
INV008325,July,7,Q3,2025,2025-07,DT1009,KAVITHA TRADERS,Tiruppur,West,Tier 2,Karthik Pillai,33FICTD1009M1Z8,75000,5,ZESTO-PKT-W,POCKET SPRAY WOMEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,646.8,869.1,575.5,11.9,3.9,924.6,94.3,Adequate,68374.17,657.48,215.48,0.73,48.2
INV008326,July,7,Q3,2025,2025-07,DT1011,SELVARAJ AGENCIES,Dindigul,South,Tier 3,Prabu Selvam,33FICTD1011M1Z5,50000,4,PURIS-GUARD75,GUARD SOAP 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,56,36.4,48.72,341.0,768.4,323.5,6.9,1.5,777.5,68.7,Adequate,37879.8,251.16,54.6,0.58,72.1
INV008327,July,7,Q3,2025,2025-07,DT1009,KAVITHA TRADERS,Tiruppur,West,Tier 2,Karthik Pillai,33FICTD1009M1Z8,75000,5,FLMSTK-SF01,SAFETY PACK,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,9,5.85,7.83,571.8,782.6,272.2,3.7,0.7,1077.8,74.8,Adequate,8439.17,21.64,4.1,0.33,118.8
INV008328,July,7,Q3,2025,2025-07,DT1009,KAVITHA TRADERS,Tiruppur,West,Tier 2,Karthik Pillai,33FICTD1009M1Z8,75000,5,FOAMX-BODYWASH,MOISTURISING BODY WASH 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,265,172.25,230.55,559.4,954.9,1031.1,20.5,1.9,460.8,151.1,Adequate,106237.44,3531.12,327.27,2.02,13.4
INV008329,July,7,Q3,2025,2025-07,DT1010,THAMIZHAN MARKETING,Thoothukudi,South,Tier 2,Senthil Raja,33FICTD1010M1Z2,50000,7,GUARDIA-HS100,HAND SANITIZER 100ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,82,53.3,71.34,501.5,215.5,201.1,4.4,1.8,509.7,177.3,Adequate,36362.0,234.52,95.94,0.4,76.0
INV008330,July,7,Q3,2025,2025-07,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,33FICTD1012M1Z3,50000,6,PURIS-VALUE10,VALUE SACHET,BATH SOAP,BATH SOAP,PERSONAL CARE,13,8.45,11.31,454.4,859.9,274.5,6.4,2.0,1031.4,146.6,Adequate,11665.13,54.08,16.9,0.37,112.7
INV008331,July,7,Q3,2025,2025-07,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,10,GUARDIA-HS100,HAND SANITIZER 100ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,82,53.3,71.34,725.2,536.4,450.2,9.2,2.9,799.3,80.1,Adequate,57022.06,490.36,154.57,0.59,53.3
INV008332,July,7,Q3,2025,2025-07,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,7,BLOSOM-TLC100,BODY TALC 100G,BODY TALC,BODY TALC,PERSONAL CARE,88,57.2,76.56,408.1,352.1,370.0,4.7,2.0,383.5,89.5,Adequate,29360.76,268.84,114.4,0.93,31.1
INV008333,July,7,Q3,2025,2025-07,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,10,SHINEZ-FC1L,FLOOR CLEAN 1 LTR,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,190,123.5,165.3,218.1,165.0,233.2,2.9,1.7,145.3,97.7,Adequate,24018.09,358.15,209.95,1.28,18.7
INV008334,July,7,Q3,2025,2025-07,DT1010,THAMIZHAN MARKETING,Thoothukudi,South,Tier 2,Senthil Raja,33FICTD1010M1Z2,50000,7,FOAMX-SG100,SHOWER GEL 100ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,138,89.7,120.06,189.8,841.9,639.7,14.8,4.0,373.2,144.8,Adequate,44806.39,1327.56,358.8,2.27,17.5
INV008335,July,7,Q3,2025,2025-07,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,33FICTD1012M1Z3,50000,6,FLMSTK-CB01,CLASSIC BOX,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,10,6.5,8.7,663.9,506.6,869.7,19.6,4.7,276.5,111.6,Adequate,2405.55,127.4,30.55,1.85,9.5
INV008336,July,7,Q3,2025,2025-07,DT1011,SELVARAJ AGENCIES,Dindigul,South,Tier 3,Prabu Selvam,33FICTD1011M1Z5,50000,4,GUARDIA-HS100,HAND SANITIZER 100ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,82,53.3,71.34,214.7,807.5,720.8,5.2,6.1,290.1,146.2,Adequate,20695.73,277.16,325.13,2.86,12.1
INV008337,July,7,Q3,2025,2025-07,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,33FICTD1005M1Z4,100000,5,PURIS-GLOW75,GLOW BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,60,39.0,52.2,258.5,577.3,469.1,2.5,1.1,363.1,147.2,Adequate,18953.82,97.5,42.9,1.51,23.2
INV008338,July,7,Q3,2025,2025-07,DT1008,PONNI WHOLESALE,Erode,West,Tier 2,Murugan Natarajan,33FICTD1008M1Z9,75000,6,ZESTO-PKT-W,POCKET SPRAY WOMEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,609.3,725.1,469.0,6.1,4.2,855.1,163.4,Adequate,63234.64,337.02,232.05,0.64,54.7
INV008339,July,7,Q3,2025,2025-07,DT1015,KURINJI AGENCIES,Hosur,North,Tier 3,Loganathan Krishnan,33FICTD1015M1Z6,50000,4,CLEANOZ-HW500,HAND WASH 500ML,HAND WASH,HAND WASH,PERSONAL CARE,275,178.75,239.25,542.6,652.3,232.7,4.0,1.0,957.2,176.2,Adequate,229010.1,715.0,178.75,0.31,123.4
INV008340,July,7,Q3,2025,2025-07,DT1001,VELAVAN AGENCIES,Chennai,North,Tier 1,Rajesh Kumar,33FICTD1001M1Z5,200000,8,SHINEZ-SD500,SURFACE DISINFECTANT 500ML,SURFACE CARE,SURFACE CARE,HOME CARE,185,120.25,160.95,613.7,514.0,952.0,14.2,8.4,153.1,186.3,Low,24641.44,1707.55,1010.1,2.48,4.8
INV008341,July,7,Q3,2025,2025-07,DT1009,KAVITHA TRADERS,Tiruppur,West,Tier 2,Karthik Pillai,33FICTD1009M1Z8,75000,5,PURIS-VALUE10,VALUE SACHET,BATH SOAP,BATH SOAP,PERSONAL CARE,13,8.45,11.31,296.9,198.5,79.3,1.7,0.1,414.3,97.7,Adequate,4685.73,14.36,0.84,0.22,156.7
INV008342,July,7,Q3,2025,2025-07,DT1009,KAVITHA TRADERS,Tiruppur,West,Tier 2,Karthik Pillai,33FICTD1009M1Z8,75000,5,SHINEZ-SD500,SURFACE DISINFECTANT 500ML,SURFACE CARE,SURFACE CARE,HOME CARE,185,120.25,160.95,214.3,832.0,498.7,10.1,3.8,533.7,77.8,Adequate,85899.02,1214.52,456.95,1.33,32.1
INV008343,July,7,Q3,2025,2025-07,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,33FICTD1012M1Z3,50000,6,BLOSOM-TLC100,BODY TALC 100G,BODY TALC,BODY TALC,PERSONAL CARE,88,57.2,76.56,421.3,559.7,713.3,15.6,4.1,248.0,125.4,Adequate,18986.88,892.32,234.52,2.13,10.4
INV008344,July,7,Q3,2025,2025-07,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,10,PURIS-VALUE10,VALUE SACHET,BATH SOAP,BATH SOAP,PERSONAL CARE,13,8.45,11.31,687.4,558.2,885.6,8.5,3.6,347.9,140.8,Adequate,3934.75,71.82,30.42,1.71,11.8
INV008345,July,7,Q3,2025,2025-07,DT1013,MULLAI ENTERPRISES,Kanchipuram,North,Tier 3,Satheesh Kumar,33FICTD1013M1Z7,50000,3,PURIS-GLOW75,GLOW BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,60,39.0,52.2,206.8,596.9,255.1,5.4,1.1,542.1,171.6,Adequate,28297.62,210.6,42.9,0.68,63.8
INV008346,July,7,Q3,2025,2025-07,DT1014,VASANTHAM TRADERS,Nagercoil,South,Tier 3,Bharath Murugan,33FICTD1014M1Z4,50000,5,SHINEZ-FC1L,FLOOR CLEAN 1 LTR,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,190,123.5,165.3,570.1,217.9,152.6,1.9,1.4,632.1,78.1,Adequate,104486.13,234.65,172.9,0.25,124.3
INV008347,July,7,Q3,2025,2025-07,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,10,FLMSTK-SF01,SAFETY PACK,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,9,5.85,7.83,253.7,497.6,309.6,6.2,1.2,434.3,101.5,Adequate,3400.57,36.27,7.02,0.9,42.1
INV008348,July,7,Q3,2025,2025-07,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,7,SHINEZ-FC500,FLOOR CLEAN 500ML,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,112,72.8,97.44,418.7,463.0,406.0,4.8,1.9,469.0,153.2,Adequate,45699.36,349.44,138.32,0.91,34.7
INV008349,July,7,Q3,2025,2025-07,DT1001,VELAVAN AGENCIES,Chennai,North,Tier 1,Rajesh Kumar,33FICTD1001M1Z5,200000,8,FLMSTK-CB01,CLASSIC BOX,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,10,6.5,8.7,549.8,358.0,799.8,5.1,4.6,98.3,141.4,Low,855.21,33.15,29.9,2.47,3.7
INV008350,July,7,Q3,2025,2025-07,DT1008,PONNI WHOLESALE,Erode,West,Tier 2,Murugan Natarajan,33FICTD1008M1Z9,75000,6,CLEANOZ-HW200,HAND WASH 200ML,HAND WASH,HAND WASH,PERSONAL CARE,170,110.5,147.9,109.5,633.3,490.8,3.1,3.3,245.6,163.3,Adequate,36324.24,342.55,364.65,2.76,15.0
INV008351,July,7,Q3,2025,2025-07,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,10,HELIX-AL100,ANTISEPTIC LIQUID 100ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,78,50.7,67.86,152.5,263.6,180.5,2.4,0.8,232.4,166.0,Adequate,15770.66,121.68,40.56,0.94,38.6
INV008352,July,7,Q3,2025,2025-07,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,7,ZESTO-SPORT-W,SPORT FRESH WOMEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,671.8,215.2,429.6,5.6,2.8,449.0,176.5,Adequate,97657.5,910.0,455.0,0.77,31.4
INV008353,July,7,Q3,2025,2025-07,DT1001,VELAVAN AGENCIES,Chennai,North,Tier 1,Rajesh Kumar,33FICTD1001M1Z5,200000,8,FLMSTK-CB01,CLASSIC BOX,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,10,6.5,8.7,511.7,333.2,744.4,4.7,4.2,91.6,131.6,Low,796.92,30.55,27.3,2.47,3.7
INV008354,July,7,Q3,2025,2025-07,DT1013,MULLAI ENTERPRISES,Kanchipuram,North,Tier 3,Satheesh Kumar,33FICTD1013M1Z7,50000,3,CLEANOZ-HW200,HAND WASH 200ML,HAND WASH,HAND WASH,PERSONAL CARE,170,110.5,147.9,561.6,795.6,233.4,3.7,0.7,1119.4,181.3,Adequate,165559.26,408.85,77.35,0.28,143.9
INV008355,July,7,Q3,2025,2025-07,DT1001,VELAVAN AGENCIES,Chennai,North,Tier 1,Rajesh Kumar,33FICTD1001M1Z5,200000,8,CLEANOZ-PWDR,POWDER HAND WASH 100G,HAND WASH,HAND WASH,PERSONAL CARE,82,53.3,71.34,382.3,895.6,453.1,6.5,3.5,814.8,136.5,Adequate,58127.83,346.45,186.55,0.76,53.9
INV008356,July,7,Q3,2025,2025-07,DT1011,SELVARAJ AGENCIES,Dindigul,South,Tier 3,Prabu Selvam,33FICTD1011M1Z5,50000,4,BLOSOM-TLC200,BODY TALC 200G,BODY TALC,BODY TALC,PERSONAL CARE,155,100.75,134.85,150.8,388.4,209.4,4.7,1.3,323.8,140.2,Adequate,43664.43,473.52,130.98,0.88,46.4
INV008357,July,7,Q3,2025,2025-07,DT1010,THAMIZHAN MARKETING,Thoothukudi,South,Tier 2,Senthil Raja,33FICTD1010M1Z2,50000,7,PURIS-GLOW75,GLOW BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,60,39.0,52.2,252.9,432.3,482.2,8.6,2.0,192.4,152.5,Adequate,10043.28,335.4,78.0,2.17,12.0
INV008358,July,7,Q3,2025,2025-07,DT1007,THIRUMARAN AGENCIES,Vellore,North,Tier 2,Anand Subramanian,33FICTD1007M1Z1,75000,4,DIVYA-PUJA,PUJA SPECIAL AGARBATTI,AGARBATTI,AGARBATTI,HOME ESSENTIALS,48,31.2,41.76,501.4,456.9,754.4,4.7,3.2,196.0,172.6,Adequate,8184.96,146.64,99.84,2.16,7.8
INV008359,July,7,Q3,2025,2025-07,DT1009,KAVITHA TRADERS,Tiruppur,West,Tier 2,Karthik Pillai,33FICTD1009M1Z8,75000,5,ZESTO-SPORT-W,SPORT FRESH WOMEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,489.3,488.5,799.0,15.9,1.9,161.0,102.3,Adequate,35017.5,2583.75,308.75,2.46,6.0
INV008360,July,7,Q3,2025,2025-07,DT1006,AZHAGIRI SUPPLIERS,Tirunelveli,South,Tier 2,Vijay Arumugam,33FICTD1006M1Z6,100000,9,HELIX-AL100,ANTISEPTIC LIQUID 100ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,78,50.7,67.86,484.1,713.3,391.7,6.8,3.5,795.4,136.4,Adequate,53975.84,344.76,177.45,0.61,60.9
INV008361,July,7,Q3,2025,2025-07,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,33FICTD1005M1Z4,100000,5,PURIS-GUARD75,GUARD SOAP 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,56,36.4,48.72,578.7,736.9,864.2,14.8,2.3,434.3,118.8,Adequate,21159.1,538.72,83.72,1.71,15.1
INV008362,July,7,Q3,2025,2025-07,DT1013,MULLAI ENTERPRISES,Kanchipuram,North,Tier 3,Satheesh Kumar,33FICTD1013M1Z7,50000,3,SHINEZ-SD500,SURFACE DISINFECTANT 500ML,SURFACE CARE,SURFACE CARE,HOME CARE,185,120.25,160.95,409.5,813.2,901.1,12.9,7.9,300.8,142.9,Adequate,48413.76,1551.22,949.98,2.54,10.0
INV008363,July,7,Q3,2025,2025-07,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,7,SHINEZ-FC500,FLOOR CLEAN 500ML,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,112,72.8,97.44,448.1,495.4,434.5,4.9,2.0,502.1,163.9,Adequate,48924.62,356.72,145.6,0.91,34.7
INV008364,July,7,Q3,2025,2025-07,DT1006,AZHAGIRI SUPPLIERS,Tirunelveli,South,Tier 2,Vijay Arumugam,33FICTD1006M1Z6,100000,9,ZESTO-SPORT-W,SPORT FRESH WOMEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,447.6,719.9,699.8,4.3,3.3,460.1,150.9,Adequate,100071.75,698.75,536.25,1.54,19.7
INV008365,July,7,Q3,2025,2025-07,DT1007,THIRUMARAN AGENCIES,Vellore,North,Tier 2,Anand Subramanian,33FICTD1007M1Z1,75000,4,PURIS-GLOW75,GLOW BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,60,39.0,52.2,221.7,363.0,376.3,4.8,1.3,202.3,169.5,Adequate,10560.06,187.2,50.7,1.78,16.1
INV008366,July,7,Q3,2025,2025-07,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,7,SHINEZ-FC500,FLOOR CLEAN 500ML,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,112,72.8,97.44,428.6,473.8,415.5,5.0,2.0,479.9,156.8,Adequate,46761.46,364.0,145.6,0.91,34.6
INV008367,July,7,Q3,2025,2025-07,DT1011,SELVARAJ AGENCIES,Dindigul,South,Tier 3,Prabu Selvam,33FICTD1011M1Z5,50000,4,PURIS-FRESH75,FRESH BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,54,35.1,47.0,421.6,758.0,347.4,4.6,3.2,824.4,82.7,Adequate,38746.8,161.46,112.32,0.56,71.2
INV008368,July,7,Q3,2025,2025-07,DT1010,THAMIZHAN MARKETING,Thoothukudi,South,Tier 2,Senthil Raja,33FICTD1010M1Z2,50000,7,BLOSOM-TLC100,BODY TALC 100G,BODY TALC,BODY TALC,PERSONAL CARE,88,57.2,76.56,266.8,691.0,454.7,4.3,2.7,496.1,176.1,Adequate,37981.42,245.96,154.44,1.19,32.7
INV008369,July,7,Q3,2025,2025-07,DT1015,KURINJI AGENCIES,Hosur,North,Tier 3,Loganathan Krishnan,33FICTD1015M1Z6,50000,4,ZESTO-PKT-W,POCKET SPRAY WOMEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,138.9,413.6,360.7,3.2,1.6,187.0,130.0,Adequate,13828.65,176.8,88.4,2.21,15.6
INV008370,July,7,Q3,2025,2025-07,DT1015,KURINJI AGENCIES,Hosur,North,Tier 3,Loganathan Krishnan,33FICTD1015M1Z6,50000,4,FOAMX-BODYWASH,MOISTURISING BODY WASH 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,265,172.25,230.55,252.5,281.4,242.7,5.3,1.8,284.1,180.5,Adequate,65499.26,912.92,310.05,0.9,35.1
INV008371,July,7,Q3,2025,2025-07,DT1007,THIRUMARAN AGENCIES,Vellore,North,Tier 2,Anand Subramanian,33FICTD1007M1Z1,75000,4,ZESTO-LUXE-M,LUXE PARFUM MEN 120ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,310,201.5,269.7,341.9,424.4,136.9,2.9,0.7,625.8,71.1,Adequate,168778.26,584.35,141.05,0.28,137.1
INV008372,July,7,Q3,2025,2025-07,DT1015,KURINJI AGENCIES,Hosur,North,Tier 3,Loganathan Krishnan,33FICTD1015M1Z6,50000,4,HELIX-AL100,ANTISEPTIC LIQUID 100ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,78,50.7,67.86,540.3,790.4,749.5,4.1,1.8,575.3,110.0,Adequate,39039.86,207.87,91.26,1.34,23.0
INV008373,July,7,Q3,2025,2025-07,DT1014,VASANTHAM TRADERS,Nagercoil,South,Tier 3,Bharath Murugan,33FICTD1014M1Z4,50000,5,DIVYA-ECO,ECONOMY PACK,AGARBATTI,AGARBATTI,HOME ESSENTIALS,24,15.6,20.88,320.1,609.9,690.8,9.5,2.6,227.1,144.0,Adequate,4741.85,148.2,40.56,2.52,9.9
INV008374,July,7,Q3,2025,2025-07,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,7,HELIX-AL500,ANTISEPTIC LIQUID 500ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,285,185.25,247.95,323.8,396.0,519.3,9.4,3.5,187.6,104.3,Adequate,46515.42,1741.35,648.38,2.03,10.8
INV008375,July,7,Q3,2025,2025-07,DT1009,KAVITHA TRADERS,Tiruppur,West,Tier 2,Karthik Pillai,33FICTD1009M1Z8,75000,5,CLEANOZ-HW500,HAND WASH 500ML,HAND WASH,HAND WASH,PERSONAL CARE,275,178.75,239.25,114.5,242.2,133.7,1.6,1.1,220.3,83.5,Adequate,52706.78,286.0,196.63,0.8,49.4
INV008376,July,7,Q3,2025,2025-07,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,33FICTD1012M1Z3,50000,6,BLOSOM-TLC200,BODY TALC 200G,BODY TALC,BODY TALC,PERSONAL CARE,155,100.75,134.85,582.7,665.7,813.8,8.1,6.2,420.3,136.9,Adequate,56677.46,816.08,624.65,1.62,15.5
INV008377,July,7,Q3,2025,2025-07,DT1010,THAMIZHAN MARKETING,Thoothukudi,South,Tier 2,Senthil Raja,33FICTD1010M1Z2,50000,7,PURIS-GLOW75,GLOW BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,60,39.0,52.2,227.9,389.5,434.4,7.3,1.7,174.0,137.3,Adequate,9082.8,284.7,66.3,2.16,12.0
INV008378,July,7,Q3,2025,2025-07,DT1008,PONNI WHOLESALE,Erode,West,Tier 2,Murugan Natarajan,33FICTD1008M1Z9,75000,6,CLEANOZ-HW200,HAND WASH 200ML,HAND WASH,HAND WASH,PERSONAL CARE,170,110.5,147.9,112.9,652.9,506.0,3.3,3.5,253.0,168.4,Adequate,37418.7,364.65,386.75,2.77,15.0
INV008379,July,7,Q3,2025,2025-07,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,33FICTD1012M1Z3,50000,6,BLOSOM-TLC100,BODY TALC 100G,BODY TALC,BODY TALC,PERSONAL CARE,88,57.2,76.56,398.0,528.8,673.9,14.8,3.9,234.2,118.5,Adequate,17930.35,846.56,223.08,2.13,10.4
INV008380,July,7,Q3,2025,2025-07,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,33FICTD1012M1Z3,50000,6,CLEANOZ-PWDR,POWDER HAND WASH 100G,HAND WASH,HAND WASH,PERSONAL CARE,82,53.3,71.34,560.1,265.6,300.4,6.3,2.3,516.7,142.6,Adequate,36861.38,335.79,122.59,0.56,51.6
INV008381,July,7,Q3,2025,2025-07,DT1001,VELAVAN AGENCIES,Chennai,North,Tier 1,Rajesh Kumar,33FICTD1001M1Z5,200000,8,DIVYA-DHOOP,DHOOP STICKS,AGARBATTI,AGARBATTI,HOME ESSENTIALS,72,46.8,62.64,379.8,626.4,593.1,3.5,4.5,405.1,188.2,Adequate,25375.46,163.8,210.6,1.51,20.5
INV008382,July,7,Q3,2025,2025-07,DT1009,KAVITHA TRADERS,Tiruppur,West,Tier 2,Karthik Pillai,33FICTD1009M1Z8,75000,5,DIVYA-DHOOP,DHOOP STICKS,AGARBATTI,AGARBATTI,HOME ESSENTIALS,72,46.8,62.64,434.7,816.8,319.3,6.4,2.7,923.1,144.0,Adequate,57822.98,299.52,126.36,0.47,86.7
INV008383,July,7,Q3,2025,2025-07,DT1014,VASANTHAM TRADERS,Nagercoil,South,Tier 3,Bharath Murugan,33FICTD1014M1Z4,50000,5,ZESTO-PKT-M,POCKET SPRAY MEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,453.6,236.2,604.7,5.3,1.6,78.2,75.5,Adequate,5782.89,292.82,88.4,2.27,3.9
INV008384,July,7,Q3,2025,2025-07,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,33FICTD1012M1Z3,50000,6,CLEANOZ-PWDR,POWDER HAND WASH 100G,HAND WASH,HAND WASH,PERSONAL CARE,82,53.3,71.34,521.8,247.4,279.9,6.2,2.3,480.8,132.9,Adequate,34300.27,330.46,122.59,0.56,51.5
INV008385,July,7,Q3,2025,2025-07,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,33FICTD1012M1Z3,50000,6,PURIS-VALUE10,VALUE SACHET,BATH SOAP,BATH SOAP,PERSONAL CARE,13,8.45,11.31,409.1,774.2,247.2,5.7,1.7,928.7,132.0,Adequate,10503.6,48.16,14.36,0.37,112.7
INV008386,July,7,Q3,2025,2025-07,DT1006,AZHAGIRI SUPPLIERS,Tirunelveli,South,Tier 2,Vijay Arumugam,33FICTD1006M1Z6,100000,9,ZESTO-PKT-W,POCKET SPRAY WOMEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,385.1,923.5,742.7,10.7,6.3,548.9,99.9,Adequate,40591.16,591.17,348.08,1.59,22.2
INV008387,July,7,Q3,2025,2025-07,DT1001,VELAVAN AGENCIES,Chennai,North,Tier 1,Rajesh Kumar,33FICTD1001M1Z5,200000,8,FLMSTK-WX40,WAX PREMIUM 40S,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,12,7.8,10.44,538.0,645.4,547.9,12.0,1.4,622.1,128.6,Adequate,6494.72,93.6,10.92,0.94,34.1
INV008388,July,7,Q3,2025,2025-07,DT1014,VASANTHAM TRADERS,Nagercoil,South,Tier 3,Bharath Murugan,33FICTD1014M1Z4,50000,5,FLMSTK-WX40,WAX PREMIUM 40S,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,12,7.8,10.44,596.4,621.4,732.4,4.5,3.7,477.2,106.3,Adequate,4981.97,35.1,28.86,1.36,19.5
INV008389,July,7,Q3,2025,2025-07,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,33FICTD1005M1Z4,100000,5,PURIS-GLOW75,GLOW BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,60,39.0,52.2,260.4,581.6,472.6,2.5,1.1,365.8,148.3,Adequate,19094.76,97.5,42.9,1.51,23.2
INV008390,July,7,Q3,2025,2025-07,DT1007,THIRUMARAN AGENCIES,Vellore,North,Tier 2,Anand Subramanian,33FICTD1007M1Z1,75000,4,ZESTO-PKT-M,POCKET SPRAY MEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,613.4,555.2,411.8,8.2,3.1,745.5,84.8,Adequate,55129.72,453.05,171.28,0.61,54.3
INV008391,July,7,Q3,2025,2025-07,DT1008,PONNI WHOLESALE,Erode,West,Tier 2,Murugan Natarajan,33FICTD1008M1Z9,75000,6,PURIS-FRESH75,FRESH BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,54,35.1,47.0,345.7,733.8,584.9,10.2,4.1,480.3,135.0,Adequate,22574.1,358.02,143.91,1.42,24.6
